Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Port Melbourne,58 Ross St,3,h,,VB,hockingstuart,03/03/2018,3.5,3207,3,2,,126,,,Melbourne City Council,-37.83634,144.93643,Southern Metropolitan,8648
Port Melbourne,406/2 Rouse St,1,u,560000,PI,Marshall,03/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,2 Swallow St,4,h,,S,Marshall,03/03/2018,3.5,3207,4,2,2,343,205,2000,Melbourne City Council,-37.83962,144.93205,Southern Metropolitan,8648
Princes Hill,103 Paterson St,3,h,,S,Nelson,03/03/2018,3.5,3054,3,1,2,245,,,Yarra City Council,-37.78283,144.96584,Northern Metropolitan,1008
South Yarra,11 Bunalbo Av,3,h,,SN,Kay,03/03/2018,2.7,3141,3,2,0,166,140,1900,Melbourne City Council,-37.84148,145.00049,Southern Metropolitan,14887
South Yarra,604/800 Chapel St,1,u,635000,SP,hockingstuart,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,24 Clara St,4,h,2910000,PI,Kay,03/03/2018,2.7,3141,4,2,2,237,212,1900,Melbourne City Council,-37.84163,144.99792,Southern Metropolitan,14887
South Yarra,2/29 Coolullah Av,2,u,,PI,hockingstuart,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,2/57 Darling St,2,u,572500,S,hockingstuart,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,7/13 Hawksburn Rd,2,u,,VB,Biggin,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,3/25 Rockley Rd,2,u,940000,S,hockingstuart,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,505/200 Toorak Rd,1,u,436000,S,hockingstuart,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,21/384 Toorak Rd,2,u,820000,S,hockingstuart,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,25 Tyrone St,3,h,1595000,S,hockingstuart,03/03/2018,2.7,3141,3,2,,168,112,1895,Melbourne City Council,-37.84477,144.98781,Southern Metropolitan,14887
South Yarra,15/19 Yarra St,1,u,1317500,S,Jellis,03/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
Southbank,3/106 Southbank Bvd,2,u,717000,S,RT,03/03/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Kensington,87 Barnett St,3,h,1122500,S,Edward,10/03/2018,3.4,3031,3,1,0,170,,,Melbourne City Council,-37.79399,144.93212,Northern Metropolitan,5263
Port Melbourne,172 Clark St,3,h,2465000,S,Frank,10/03/2018,3.5,3207,3,1,1,367,,,Melbourne City Council,-37.83397,144.93677,Southern Metropolitan,8648
Port Melbourne,213 Station St,3,t,1100000,VB,Cayzer,10/03/2018,3.5,3207,3,1,,89,,1995,Melbourne City Council,-37.83208,144.94679,Southern Metropolitan,8648
South Yarra,1405/8 Daly St,2,u,,PI,Stockdale,10/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,8/9 Rockley Rd,1,u,550000,S,hockingstuart,10/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
Ascot Vale,21A Elliott St,2,h,809000,S,Nelson,17/02/2018,4.3,3032,2,1,1,219,,,Moonee Valley City Council,-37.78153,144.90857,Western Metropolitan,6567
Ascot Vale,8/123 Epsom Rd,2,u,420000,S,Jellis,17/02/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,12 Mirams St,3,h,1550000,PI,Rendina,17/02/2018,4.3,3032,3,2,1,1350,185,1890,Moonee Valley City Council,-37.77659,144.91428,Western Metropolitan,6567
Carlton,164 Canning St,1,h,1252000,S,Woodards,17/02/2018,1.6,3053,1,1,1,138,,,Melbourne City Council,-37.7946,144.97368,Northern Metropolitan,6786
Carlton,226 Elgin St,2,u,650000,VB,Nelson,17/02/2018,1.6,3053,2,1,4,1439,72,2006,Melbourne City Council,-37.79687,144.96685,Northern Metropolitan,6786
Carlton North,138 Amess St,2,h,1210000,S,Nelson,17/02/2018,3.5,3054,2,1,,190,84,1890,Melbourne City Council,-37.78425,144.97416,Northern Metropolitan,3106
Docklands,1503/80 Lorimer St,2,u,,PI,Barry,17/02/2018,1.4,3008,,,,,,,Melbourne City Council,,,Southern Metropolitan,4707
Flemington,119/200 Smithfield Rd,2,u,425000,S,Rendina,17/02/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Kensington,17/18 Mawbey St,2,u,540000,S,Nelson,17/02/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Maribyrnong,108/55 Cumberland Dr,2,u,575000,VB,Nelson,17/02/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,403/90 La Scala Av,1,u,,PI,Biggin,17/02/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,1/8 Newstead St,2,u,420000,S,Brad,17/02/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,2 Shearwater Cr,4,h,1300000,PI,Nelson,17/02/2018,4.3,3032,4,2,2,399,254,2010,Maribyrnong City Council,-37.78707,144.89842,Western Metropolitan,4918
Maribyrnong,9 Valnere St,3,h,1010000,S,Biggin,17/02/2018,4.3,3032,3,2,3,522,149,1920,Maribyrnong City Council,-37.78419,144.88517,Western Metropolitan,4918
Melbourne,2309/668 Bourke St,2,u,640000,S,MICM,17/02/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,108/15 Queens Rd,2,u,572500,S,Dingle,17/02/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,505/598 St Kilda Rd,1,u,390000,S,Greg,17/02/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,136 Capel St,3,h,1400000,VB,Nelson,17/02/2018,1.8,3051,4,1,,105,,,Melbourne City Council,-37.80485,144.95559,Northern Metropolitan,6821
North Melbourne,407/64 MacAulay Rd,2,u,490000,SP,Alexkarbon,17/02/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,6/80 Oshanassy St,2,u,500000,PI,Nelson,17/02/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
Port Melbourne,92 Esplanade Pl,3,h,,SP,Greg,17/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,208/115 Nott St,1,u,532888,SP,hockingstuart,17/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,340 Ross St,2,h,1200000,PI,Cayzer,17/02/2018,3.5,3207,2,1,1,144,96,1910,Melbourne City Council,-37.83212,144.94331,Southern Metropolitan,8648
Port Melbourne,231A The Boulevard,3,h,1725000,VB,Greg,17/02/2018,3.5,3207,3,2,1,176,,,Melbourne City Council,-37.83913,144.91589,Southern Metropolitan,8648
South Yarra,7/36 Cromwell Rd,2,u,511200,S,hockingstuart,17/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,7/10 Darling St,3,h,2300000,PI,hockingstuart,17/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,30 Palermo St,4,h,3030000,S,Thomson,17/02/2018,2.7,3141,4,1,1,436,139,1905,Melbourne City Council,-37.84197,144.99698,Southern Metropolitan,14887
South Yarra,6/435 Punt Rd,3,t,1721000,S,Jellis,17/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,5/58 Toorak Rd,1,u,640000,SP,Jellis,17/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
Southbank,5/86 Kavanagh St,3,u,655000,S,Greg,17/02/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Ascot Vale,42 Bank St,2,h,910000,S,Nelson,17/03/2018,4.3,3032,2,1,0,180,,,Moonee Valley City Council,-37.77398,144.92505,Western Metropolitan,6567
Ascot Vale,10 Enclave Av,2,t,838000,S,Brad,17/03/2018,4.3,3032,2,2,2,131,110,2016,Moonee Valley City Council,-37.77558,144.90397,Western Metropolitan,6567
Ascot Vale,23 Haven Cr,3,h,980000,VB,Nelson,17/03/2018,4.3,3032,3,2,2,225,,,Moonee Valley City Council,-37.77469,144.90453,Western Metropolitan,6567
Ascot Vale,35 Hurtle St,4,h,1605000,S,Nelson,17/03/2018,4.3,3032,4,1,1,630,,,Moonee Valley City Council,-37.77253,144.90442,Western Metropolitan,6567
Ascot Vale,5 McCully St,4,h,1610000,S,Jellis,17/03/2018,4.3,3032,4,2,1,466,194,1900,Moonee Valley City Council,-37.77593,144.92156,Western Metropolitan,6567
Ascot Vale,37 Mirams St,3,h,1310000,PI,Nelson,17/03/2018,4.3,3032,3,2,2,351,126,1900,Moonee Valley City Council,-37.77677,144.9128,Western Metropolitan,6567
Ascot Vale,3/44 North St,2,u,466000,S,Raine,17/03/2018,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Carlton,162 Canning St,2,h,1410000,PI,Nelson,17/03/2018,1.6,3053,2,2,,150,,,Melbourne City Council,-37.79463,144.97367,Northern Metropolitan,6786
Carlton,70 Carlton St,3,h,,S,Jellis,17/03/2018,1.6,3053,3,1,1,205,190,1880,Melbourne City Council,-37.80078,144.97169,Northern Metropolitan,6786
Carlton,1/19 Keppel St,2,u,,VB,Jellis,17/03/2018,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton,205/85 Rathdowne St,2,u,1605000,PI,hockingstuart,17/03/2018,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton,26 Tyne St,3,t,1750000,S,Collins,17/03/2018,1.6,3053,3,2,2,2399,138,1998,Melbourne City Council,-37.79782,144.96664,Northern Metropolitan,6786
Carlton North,294 Canning St,2,h,,SP,Collins,17/03/2018,3.5,3054,2,1,,155,,,Melbourne City Council,-37.79082,144.97432,Northern Metropolitan,3106
Carlton North,9/1066 Lygon St,3,u,650000,VB,Peter,17/03/2018,3.5,3054,,,,,,,Melbourne City Council,,,Northern Metropolitan,3106
East Melbourne,8/22 Agnes St,1,u,700000,S,Caine,17/03/2018,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
East Melbourne,6/37 George St,1,u,,PI,Caine,17/03/2018,1.3,3002,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040
Flemington,19/60 Farnham St,2,u,452000,S,Frank,17/03/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,126 Princes St,2,h,1015000,SP,Alexkarbon,17/03/2018,3.4,3031,2,1,0,217,,,Melbourne City Council,-37.78416,144.93548,Northern Metropolitan,3593
Flemington,1 Waltham St,3,h,1120000,S,Nelson,17/03/2018,3.4,3031,3,1,0,209,143,1890,Melbourne City Council,-37.78346,144.9283,Northern Metropolitan,3593
Kensington,211/255 Racecourse Rd,2,u,450000,PI,Jellis,17/03/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,5263
Maribyrnong,24 Gatehouse Pl,2,h,527000,SP,Sweeney,17/03/2018,4.3,3032,2,1,1,4627,70,1911,Maribyrnong City Council,-37.77394,144.88112,Western Metropolitan,4918
Maribyrnong,45 Magazine Wy,4,h,1440000,S,Jellis,17/03/2018,4.3,3032,4,4,2,311,,,Maribyrnong City Council,-37.78506,144.8984,Western Metropolitan,4918
Melbourne,606/668 Bourke St,2,u,,SP,MICM,17/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,704/39 Queen St,1,u,415000,SP,Dingle,17/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,37/453 St Kilda Rd,2,u,1260000,S,Noel,17/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,602/519 St Kilda Rd,2,u,650000,SP,Beller,17/03/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,5/77 Chapman St,2,u,,SP,Jellis,17/03/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,7/342 Dryburgh St,3,u,617500,S,W.B.,17/03/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,207/97 Flemington Rd,2,u,1605000,PI,hockingstuart,17/03/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,9 George St,3,h,1270000,S,Peter,17/03/2018,1.8,3051,3,2,2,214,137,2004,Melbourne City Council,-37.79025,144.94093,Northern Metropolitan,6821
North Melbourne,70 Provost St,2,t,810000,S,Alexkarbon,17/03/2018,1.8,3051,2,1,1,1145,,1996,Melbourne City Council,-37.8017,144.94602,Northern Metropolitan,6821
Port Melbourne,810/101 Bay St,2,u,,VB,LITTLE,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,155 Dow St,3,h,,VB,Kay,17/03/2018,3.5,3207,3,1,2,459,,,Melbourne City Council,-37.84036,144.94222,Southern Metropolitan,8648
Port Melbourne,844/1 Esplanade Pl,2,u,865000,S,Greg,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,376 Howe Pde,3,h,1276000,S,Greg,17/03/2018,3.5,3207,3,1,1,323,,,Melbourne City Council,-37.83687,144.92593,Southern Metropolitan,8648
Port Melbourne,1/15 Liardet St,2,u,,S,Marshall,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,405/99 Nott St,2,u,,SP,Greg,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,1 Page Av,4,h,1820000,PI,Marshall,17/03/2018,3.5,3207,4,1,,329,,,Melbourne City Council,-37.83641,144.92679,Southern Metropolitan,8648
Port Melbourne,203 Pickles St,4,h,,S,Marshall,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,-37.83506,144.94902,Southern Metropolitan,8648
Port Melbourne,20/33 Princes St,3,u,1110000,S,Greg,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,301/142 Rouse St,2,u,1300000,S,Home,17/03/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,280 Williamstown Rd,2,h,,PN,Cayzer,17/03/2018,3.5,3207,2,1,1,295,72,1940,Melbourne City Council,-37.83646,144.91855,Southern Metropolitan,8648
Princes Hill,244 Richardson St,2,h,1530000,S,Woodards,17/03/2018,3.5,3054,2,2,1,124,,,Yarra City Council,-37.78395,144.96755,Northern Metropolitan,1008
South Yarra,25 Albion St,3,h,2160000,S,Jellis,17/03/2018,2.7,3141,3,2,0,217,175,1930,Melbourne City Council,-37.84305,144.98701,Southern Metropolitan,14887
South Yarra,4/77 Alexandra Av,1,u,465000,S,hockingstuart,17/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,62 Avoca St,3,h,,S,Kay,17/03/2018,2.7,3141,3,2,2,873,,,Melbourne City Council,-37.83596,144.9898,Southern Metropolitan,14887
South Yarra,1103/800 Chapel St,2,u,,VB,hockingstuart,17/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,29 Fawkner St,3,h,1950000,SA,hockingstuart,17/03/2018,2.7,3141,3,1,0,252,,,Melbourne City Council,-37.84181,144.98798,Southern Metropolitan,14887
South Yarra,305/35 Malcolm St,2,u,450000,VB,MICM,17/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,33 Nicholson St,3,h,,S,hockingstuart,17/03/2018,2.7,3141,3,1,0,249,,,Melbourne City Council,-37.84253,144.98782,Southern Metropolitan,14887
South Yarra,45 Osborne St,2,h,,PI,hockingstuart,17/03/2018,2.7,3141,2,2,0,150,177,2002,Melbourne City Council,-37.84394,144.99041,Southern Metropolitan,14887
South Yarra,3/567 Punt Rd,2,u,,S,Jellis,17/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,8/9 Rockley Rd,1,u,,SP,hockingstuart,17/03/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,47 Surrey Rd,5,h,,S,RT,17/03/2018,2.7,3141,5,2,4,681,,,Melbourne City Council,-37.84466,144.99827,Southern Metropolitan,14887
Southbank,137/88 Kavanagh St,2,u,560000,S,Greg,17/03/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Southbank,1109/26 Southgate Av,1,u,730000,SP,MICM,17/03/2018,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Travancore,106 Baroda St,2,h,972000,S,Nelson,17/03/2018,4.3,3032,2,1,4,315,82,1930,Moonee Valley City Council,-37.7778,144.93439,Western Metropolitan,1052
Travancore,40 Baroda St,4,h,1450000,S,Hodges,17/03/2018,4.3,3032,4,2,2,636,,,Moonee Valley City Council,-37.77745,144.93128,Western Metropolitan,1052
Travancore,51 Mooltan St,2,h,1100000,VB,Nelson,17/03/2018,4.3,3032,2,1,1,317,,,Moonee Valley City Council,-37.78168,144.93733,Western Metropolitan,1052
West Melbourne,364 King St,2,h,1200000,VB,W.B.,17/03/2018,3.1,3003,2,1,1,136,,,Melbourne City Council,-37.80817,144.95222,Northern Metropolitan,2230
Ascot Vale,2 Bettina Ct,3,h,1320000,S,Brad,24/02/2018,4.3,3032,3,1,2,438,,1960,Moonee Valley City Council,-37.77451,144.9025,Western Metropolitan,6567
Ascot Vale,2 Cunningham Ct,3,t,953000,S,Brad,24/02/2018,4.3,3032,3,1,2,370,,,Moonee Valley City Council,-37.78129,144.9201,Western Metropolitan,6567
Ascot Vale,28 Gillespie Av,3,h,1080000,S,Brad,24/02/2018,4.3,3032,3,2,2,223,137,2010,Moonee Valley City Council,-37.77748,144.90652,Western Metropolitan,6567
Ascot Vale,11 Holdsworth St,4,h,1341000,S,Nelson,24/02/2018,4.3,3032,4,1,2,343,,,Moonee Valley City Council,-37.77271,144.90959,Western Metropolitan,6567
Carlton,70/121 Rathdowne St,2,u,685000,S,hockingstuart,24/02/2018,1.6,3053,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786
Carlton North,296 Canning St,3,h,,PN,Nelson,24/02/2018,3.5,3054,3,1,,158,,,Melbourne City Council,-37.79078,144.97432,Northern Metropolitan,3106
Carlton North,3/867 Rathdowne St,2,u,695000,S,Nelson,24/02/2018,3.5,3054,,,,,,,Melbourne City Council,,,Northern Metropolitan,3106
Carlton North,909 Rathdowne St,3,h,1700000,VB,Nelson,24/02/2018,3.5,3054,3,1,1,176,,,Melbourne City Council,-37.7829,144.9727,Northern Metropolitan,3106
Carlton North,485 Station St,3,h,,PI,Nelson,24/02/2018,3.5,3054,3,2,0,193,225,1880,Melbourne City Council,-37.78519,144.97586,Northern Metropolitan,3106
Carlton North,10 Sutton St,2,h,1030000,S,Nelson,24/02/2018,3.5,3054,2,2,,107,90,,Melbourne City Council,-37.78859,144.97301,Northern Metropolitan,3106
East Melbourne,47 Agnes St,3,h,,SP,Castran,24/02/2018,1.3,3002,3,3,2,192,210,1879,Melbourne City Council,-37.81728,144.97987,Northern Metropolitan,3040
Flemington,2/25 Brixton St,1,u,272500,S,LITTLE,24/02/2018,3.4,3031,,,,,,,Melbourne City Council,,,Northern Metropolitan,3593
Flemington,22 Crown St,2,h,850000,VB,Jellis,24/02/2018,3.4,3031,2,1,,157,157,1900,Melbourne City Council,-37.78659,144.92285,Northern Metropolitan,3593
Kensington,130 Bellair St,3,h,1394000,S,Nelson,24/02/2018,3.4,3031,3,1,,232,124,1900,Melbourne City Council,-37.79243,144.92968,Northern Metropolitan,5263
Kensington,33 Epsom Rd,4,h,,S,Nelson,24/02/2018,3.4,3031,4,2,1,444,161,1900,Melbourne City Council,-37.79271,144.92608,Northern Metropolitan,5263
Kensington,21 The Ridgeway,3,h,1640000,S,Biggin,24/02/2018,3.4,3031,3,2,,203,166,1900,Melbourne City Council,-37.79435,144.92591,Northern Metropolitan,5263
Kensington,2B Wight St,3,t,976000,S,Nelson,24/02/2018,3.4,3031,3,1,1,120,,,Melbourne City Council,-37.79343,144.92935,Northern Metropolitan,5263
Maribyrnong,13 Middle Rd,3,h,1425000,S,Nelson,24/02/2018,4.3,3032,3,1,2,869,,,Maribyrnong City Council,-37.7682,144.893,Western Metropolitan,4918
Maribyrnong,307/20 Pier La,2,u,460000,VB,Brad,24/02/2018,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,50 Village Wy,3,t,637500,SP,Raine,24/02/2018,4.3,3032,3,2,2,78,107,2002,Maribyrnong City Council,-37.77158,144.88116,Western Metropolitan,4918
Melbourne,1406/250 Elizabeth St,2,u,,SN,LITTLE,24/02/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,352/299 Spring St,2,u,780000,S,MICM,24/02/2018,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,6/49 Brougham St,1,u,,VB,Jellis,24/02/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,9 Chapman St,2,h,,PI,Alexkarbon,24/02/2018,1.8,3051,2,1,,127,,,Melbourne City Council,-37.79784,144.95002,Northern Metropolitan,6821
North Melbourne,59 Stawell St,2,t,,VB,Jellis,24/02/2018,1.8,3051,2,2,1,54,90,1960,Melbourne City Council,-37.8025,144.94278,Northern Metropolitan,6821
North Melbourne,304/394 Victoria St,2,u,1100000,SP,Alexkarbon,24/02/2018,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
Port Melbourne,142 Beach St,4,h,2300000,PI,Biggin,24/02/2018,3.5,3207,4,2,2,376,,,Melbourne City Council,-37.83915,144.92697,Southern Metropolitan,8648
Port Melbourne,504/155 Beach St,3,u,2100000,VB,Cayzer,24/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,106/89 Beach St,2,u,,S,Hodges,24/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,506/89 Beach St,2,u,,PN,Biggin,24/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,1/29 Beaconsfield Pde,3,u,2610000,S,RT,24/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,58 Clark St,3,h,,S,Marshall,24/02/2018,3.5,3207,3,2,1,166,80,1910,Melbourne City Council,-37.83588,144.9336,Southern Metropolitan,8648
Port Melbourne,606/93 Dow St,2,u,852000,S,Hodges,24/02/2018,3.5,3207,,,,,,,Melbourne City Council,,,Southern Metropolitan,8648
Port Melbourne,24 Drysdale St,2,h,,S,Marshall,24/02/2018,3.5,3207,2,2,2,121,130,2010,Melbourne City Council,-37.84046,144.94322,Southern Metropolitan,8648
Port Melbourne,243 Graham St,2,h,1150000,VB,Greg,24/02/2018,3.5,3207,2,1,1,148,71,1910,Melbourne City Council,-37.8393,144.93858,Southern Metropolitan,8648
Port Melbourne,11 Morley St,3,h,1735000,SP,Biggin,24/02/2018,3.5,3207,3,2,2,208,158,1998,Melbourne City Council,-37.83868,144.93181,Southern Metropolitan,8648
South Yarra,4/110 Caroline St,2,u,725000,S,Ray,24/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,18/12 Copelen St,2,u,1280000,S,Kay,24/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,10 Cromwell Cr,3,h,,S,Jellis,24/02/2018,2.7,3141,3,3,2,299,,1900,Melbourne City Council,-37.84237,144.99948,Southern Metropolitan,14887
South Yarra,1/63 Darling St,3,u,1380000,VB,Kay,24/02/2018,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
